,pred,true
335,0.89341515,0.91970015
336,0.8938522,0.91944045
337,0.89512426,0.9191472
338,0.88960147,0.9188172
339,0.8902803,0.91846436
340,0.88893205,0.91809016
341,0.8881901,0.91769695
342,0.88538,0.9172899
343,0.88201064,0.91686684
344,0.88491684,0.9164335
345,0.87947613,0.9159932
346,0.87868196,0.91554457
347,0.87444997,0.91509026
348,0.8758402,0.91463405
349,0.87427646,0.9141715
350,0.87138313,0.91369915
351,0.86927253,0.9132293
352,0.86377674,0.91277075
353,0.8650511,0.9123252
354,0.8656394,0.91189814
355,0.867762,0.9114941
356,0.8648465,0.9111169
357,0.860969,0.9107726
358,0.860893,0.91046435
359,0.8651114,0.9101825
360,0.8713703,0.9099193
361,0.86997837,0.90968394
362,0.8719508,0.90947634
363,0.8709324,0.90928125
364,0.86801356,0.9091012
365,0.8681619,0.90893865
366,0.865753,0.90878516
367,0.8705554,0.90864086
368,0.8746056,0.9085024
369,0.8697217,0.9083681
370,0.87029976,0.90824413
371,0.86102146,0.9081347
372,0.8593376,0.9080396
373,0.8504987,0.90796584
374,0.8483341,0.9079172
375,0.84859085,0.90788823
376,0.84608155,0.90787727
377,0.8440806,0.90788555
378,0.8473446,0.9079104
379,0.8444819,0.9079496
380,0.8419334,0.9079992
381,0.8382414,0.9080556
382,0.84554005,0.9081189
383,0.83672315,0.908189
384,0.83869714,0.90826386
385,0.83387184,0.90834445
386,0.8320191,0.90843374
387,0.8320858,0.90853363
388,0.8329911,0.9086397
389,0.8275776,0.90874547
390,0.8232028,0.9088495
391,0.8227733,0.9089528
392,0.82215685,0.90905505
393,0.8184166,0.90915203
394,0.81982356,0.9092371
395,0.8174298,0.9093059
396,0.81922776,0.909353
397,0.8177863,0.9093714
398,0.81605005,0.9093564
399,0.81515694,0.9093068
400,0.8181489,0.90922517
401,0.8163202,0.9091143
402,0.8225272,0.908977
403,0.8186596,0.9088164
404,0.8202915,0.90863734
405,0.8239952,0.90844375
406,0.82421225,0.90823704
407,0.814908,0.9080193
408,0.823592,0.90779394
409,0.8372464,0.9075637
410,0.8295136,0.9073294
411,0.8352758,0.90709096
412,0.84607816,0.90684825
413,0.8508875,0.90660363
414,0.85133,0.9063569
415,0.8499654,0.9061079
416,0.85499984,0.90585774
417,0.85517335,0.90561247
418,0.86020565,0.9053779
419,0.85929126,0.90515083
420,0.856262,0.9049303
421,0.85779256,0.9047196
422,0.8633215,0.9045256
423,0.85784125,0.90435416
424,0.847554,0.9042111
425,0.8476207,0.90409875
426,0.84790725,0.904013
427,0.8502894,0.90394664
428,0.8476484,0.9038952
429,0.8491587,0.90385836
430,0.8533228,0.9038346
431,0.8524685,0.90382177
432,0.8574488,0.9038167
433,0.8591194,0.9038164
434,0.86158234,0.9038202
435,0.86068964,0.90382814
436,0.8622899,0.90384036
437,0.8628004,0.9038566
438,0.86621046,0.90388125
439,0.86703247,0.9039156
440,0.8640847,0.9039567
441,0.8650436,0.90400106
442,0.86755687,0.90404445
443,0.86978334,0.904088
444,0.86803466,0.904134
445,0.8698351,0.90418416
446,0.868639,0.90423536
447,0.86924475,0.90427667
448,0.87392694,0.90429235
449,0.8711025,0.9042743
450,0.8639989,0.90422106
451,0.8711524,0.90414304
452,0.86547893,0.90405065
453,0.86865586,0.90394527
454,0.87788725,0.90383285
455,0.8728077,0.903718
456,0.87126476,0.9035986
457,0.8802586,0.90347356
458,0.87881374,0.90334505
459,0.87411165,0.9032152
460,0.87846583,0.9030861
461,0.88184637,0.9029567
462,0.8802565,0.90282696
463,0.87952393,0.902694
464,0.88136405,0.90255594
465,0.8784085,0.90241534
466,0.87835747,0.9022746
467,0.87851936,0.90213364
468,0.87921625,0.9019909
469,0.8820297,0.9018454
470,0.8827551,0.90169483
471,0.8790558,0.90154266
472,0.8806987,0.90139437
473,0.88030833,0.9012532
474,0.87785834,0.9011226
475,0.87714845,0.90099865
476,0.87610584,0.90088075
477,0.87845963,0.9007716
478,0.879334,0.9006632
479,0.8729031,0.9005491
480,0.8754298,0.9004312
481,0.8761204,0.9003124
482,0.8761003,0.9001928
483,0.87341285,0.90007097
484,0.87266016,0.89994407
485,0.869829,0.8998062
486,0.8710441,0.89964956
487,0.87343574,0.899477
488,0.87239534,0.8992954
489,0.87571853,0.89910465
490,0.869853,0.8989107
491,0.87188023,0.89872855
492,0.8733155,0.8985664
493,0.86990374,0.8984229
494,0.87370235,0.8982968
495,0.8709593,0.89818317
496,0.8666437,0.89807934
497,0.8645379,0.8979859
498,0.85531396,0.8979041
499,0.86318475,0.89783484
500,0.8610218,0.8977738
501,0.8604834,0.89771694
502,0.8563816,0.89766645
503,0.85612077,0.8976242
504,0.85728484,0.8975901
505,0.85237765,0.8975627
506,0.8513152,0.89753944
507,0.8510287,0.89751977
508,0.8490296,0.8975046
509,0.84373087,0.8975005
510,0.83953685,0.8975156
511,0.83947545,0.8975498
512,0.8436559,0.89759827
513,0.8399499,0.8976581
514,0.8398845,0.8977216
515,0.8320586,0.89777327
516,0.7899979,0.89780694
517,0.80464655,0.8978246
518,0.8314732,0.89783
519,0.8329875,0.89783007
520,0.83974266,0.8978302
521,0.83778477,0.8978302
522,0.8396902,0.8978303
523,0.8396954,0.8978303
524,0.8358105,0.8978269
525,0.83513683,0.8978155
526,0.8358123,0.89779043
527,0.832561,0.8977487
528,0.83293724,0.8976906
529,0.8364307,0.89761704
530,0.82856256,0.89753085
531,0.8334927,0.8974274
532,0.8310807,0.89730144
533,0.8264746,0.897155
534,0.8285303,0.8969911
535,0.83138204,0.89681053
536,0.8323489,0.896612
537,0.8329005,0.8963968
538,0.835805,0.8961702
539,0.8361744,0.8959346
540,0.8358903,0.89569086
541,0.84283257,0.8954409
542,0.84072715,0.89518577
543,0.8419388,0.8949249
544,0.8449132,0.8946573
545,0.8384482,0.8943843
546,0.84624785,0.8941098
547,0.84640074,0.89383674
548,0.8365514,0.8935733
549,0.84507877,0.8933294
550,0.8474777,0.8931124
551,0.84403676,0.8929234
552,0.8401375,0.89275855
553,0.83505654,0.89261633
554,0.84749705,0.89249116
555,0.84865195,0.8923831
556,0.84961635,0.89229757
557,0.84530497,0.8922325
558,0.8448909,0.8921849
559,0.84257126,0.89215404
560,0.852053,0.89214104
561,0.8508086,0.8921447
562,0.84540796,0.8921597
563,0.8485506,0.89218396
564,0.85113925,0.8922162
565,0.8475004,0.89225453
566,0.84095025,0.89229816
567,0.84266615,0.8923476
568,0.8402052,0.89240366
569,0.84172034,0.8924652
570,0.8279019,0.8925281
571,0.8309215,0.89258975
572,0.8305845,0.8926427
573,0.82868224,0.89267826
574,0.8338817,0.8926951
575,0.83336926,0.89269465
576,0.8333811,0.8926754
577,0.8351156,0.89263374
578,0.83482295,0.8925722
579,0.836216,0.8924966
580,0.8321657,0.89241266
581,0.837605,0.8923259
582,0.8363776,0.8922379
583,0.83531743,0.89213973
584,0.83566505,0.89202625
585,0.83591396,0.89190024
586,0.834079,0.891759
587,0.8411563,0.8916011
588,0.8389651,0.8914339
589,0.8346564,0.8912654
590,0.83604354,0.8910919
591,0.8355482,0.8909073
592,0.8371453,0.89071393
593,0.83858794,0.8905198
594,0.835447,0.8903298
595,0.8332227,0.8901441
596,0.8300128,0.88996935
597,0.82305956,0.88981223
598,0.82420665,0.8896709
599,0.824538,0.8895399
600,0.82215637,0.8894202
601,0.8251067,0.8893152
602,0.81912184,0.88922614
603,0.82380104,0.8891513
604,0.8195352,0.8890845
605,0.82266825,0.88902044
606,0.82618904,0.88895255
607,0.82476586,0.88888437
608,0.82512116,0.888817
609,0.8281469,0.88874215
610,0.8252206,0.88866514
611,0.82013005,0.88858867
612,0.8285764,0.8885019
613,0.8270804,0.88839674
614,0.8276382,0.8882758
615,0.82885,0.88814306
616,0.8336069,0.8879969
617,0.8330299,0.887832
618,0.8275253,0.88764495
619,0.82566816,0.88743806
620,0.8208873,0.88721055
621,0.81009406,0.88696104
622,0.810704,0.8866916
623,0.8144881,0.88640803
624,0.81432945,0.88611746
625,0.8128309,0.8858246
626,0.8097422,0.88553023
627,0.80939704,0.8852337
628,0.8076568,0.88493747
629,0.80749655,0.88464355
630,0.8086328,0.88435966
631,0.8072117,0.88409567
632,0.80685073,0.88385755
633,0.80072355,0.8836511
634,0.79777604,0.88347363
635,0.7981406,0.88332033
636,0.8010287,0.8831932
637,0.80180746,0.88308907
638,0.79952455,0.8830059
639,0.7988767,0.8829457
640,0.81208515,0.8829076
641,0.8103196,0.8828888
642,0.81422514,0.88288766
643,0.81187916,0.8829021
644,0.80847025,0.88292354
645,0.804622,0.88294417
646,0.80686474,0.8829593
647,0.80977446,0.88296175
648,0.8138142,0.8829453
649,0.8113088,0.8829095
650,0.81407326,0.8828607
651,0.81195754,0.88280153
652,0.811152,0.8827276
653,0.81173176,0.8826354
654,0.81374145,0.88252085
655,0.8183568,0.8823741
656,0.800574,0.8821904
657,0.814655,0.88197345
658,0.8193085,0.88172984
659,0.82120275,0.8814678
660,0.81948906,0.8811884
661,0.824889,0.8808961
662,0.8224556,0.88059896
663,0.8207409,0.88029766
664,0.8125271,0.8799949
665,0.80937046,0.8796919
666,0.81239563,0.8793861
667,0.81202763,0.8790755
668,0.81887394,0.87876636
669,0.8146265,0.87846774
670,0.8148343,0.8781839
671,0.80774087,0.8779189
672,0.80857426,0.87767506
673,0.79737693,0.87744856
674,0.79845643,0.8772318
675,0.7949033,0.87702304
676,0.7926081,0.8768236
677,0.79254645,0.8766319
678,0.7893381,0.87644655
679,0.77864283,0.8762641
680,0.7814913,0.87608355
681,0.7806446,0.8759031
682,0.78955364,0.8757162
683,0.7953946,0.8755253
684,0.7975115,0.87533456
685,0.7940173,0.87513876
686,0.79302835,0.87493557
687,0.79243183,0.8747286
688,0.791877,0.8745196
689,0.7923263,0.87430686
690,0.79518634,0.8740916
691,0.79504186,0.8738789
692,0.79499483,0.8736704
693,0.7907073,0.87346107
694,0.7869022,0.87325066
695,0.78937024,0.8730454
696,0.7881229,0.87284344
697,0.7906449,0.87264395
698,0.79136944,0.8724471
699,0.7890242,0.8722553
700,0.78514117,0.8720727
701,0.78444403,0.8718977
702,0.7802294,0.87172955
703,0.77641755,0.87157583
704,0.7729036,0.8714408
705,0.77202606,0.87132454
706,0.7724895,0.8712282
707,0.7702829,0.8711419
708,0.7709398,0.87106323
709,0.76601106,0.87099856
710,0.7619397,0.870948
711,0.758173,0.8709075
712,0.7571005,0.87087274
713,0.7585586,0.870848
714,0.7616728,0.87083834
715,0.7654509,0.87084085
716,0.7619855,0.8708513
717,0.76564366,0.87086934
718,0.7656897,0.8708904
719,0.76442194,0.87090236
720,0.7673542,0.8709037
721,0.76851887,0.87089664
722,0.7693398,0.8708825
723,0.7683127,0.8708574
724,0.7709809,0.87081736
725,0.76793486,0.8707655
726,0.7691577,0.8707025
727,0.769429,0.8706272
728,0.77125937,0.87054205
729,0.774206,0.870451
730,0.77528954,0.8703559
731,0.7763481,0.87025815
732,0.7746627,0.87015694
733,0.77500516,0.8700462
734,0.7648473,0.8699229
735,0.76755595,0.8697856
736,0.7669763,0.8696354
737,0.77043074,0.86947256
738,0.7665276,0.8692935
739,0.7625945,0.8690996
740,0.76121116,0.8688981
741,0.76085496,0.86869365
742,0.7581474,0.86848956
743,0.7566096,0.8682971
744,0.7594986,0.86812186
745,0.7577858,0.8679592
746,0.75835437,0.86780244
747,0.7566679,0.86764807
748,0.75784826,0.86749595
749,0.7571818,0.867348
750,0.7645319,0.8672064
751,0.7612846,0.8670697
752,0.7642223,0.86693525
753,0.76639384,0.8667987
754,0.7643104,0.86665696
755,0.76685095,0.8665088
756,0.7696991,0.8663573
757,0.7721432,0.86621
758,0.7709889,0.86607045
759,0.7726118,0.86593914
760,0.77236444,0.86581755
761,0.7733745,0.8657036
762,0.77333665,0.8655954
763,0.769492,0.8654883
764,0.77151203,0.86537844
765,0.7712321,0.865266
766,0.772528,0.86515325
767,0.7783036,0.8650325
768,0.7693169,0.864896
769,0.7678836,0.86474687
770,0.76875305,0.8645932
771,0.77021056,0.86444324
772,0.77223015,0.8642979
773,0.77067643,0.864155
774,0.772466,0.86401635
775,0.7689138,0.863888
776,0.768482,0.8637729
777,0.7705674,0.8636692
778,0.7698422,0.8635772
779,0.76822454,0.86349696
780,0.77053785,0.8634236
781,0.76890165,0.86335105
782,0.76914597,0.86327887
783,0.7684453,0.8632079
784,0.7705273,0.86313456
785,0.76899356,0.8630581
786,0.76649714,0.86298305
787,0.7664599,0.8629098
788,0.7681117,0.86283225
789,0.7678477,0.86274815
790,0.76690537,0.8626614
791,0.76612186,0.8625808
792,0.7649665,0.86251545
793,0.7639668,0.86246604
794,0.76464844,0.86242867
795,0.7650943,0.86239487
796,0.76627684,0.8623617
797,0.76684886,0.86232543
798,0.7681764,0.86228085
799,0.7652895,0.8622294
800,0.76836514,0.86217165
801,0.76975137,0.86210436
802,0.76886606,0.8620276
803,0.76884604,0.86194587
804,0.7686231,0.8618622
805,0.76933306,0.8617766
806,0.770947,0.8616907
807,0.7724436,0.86160636
808,0.7748911,0.8615232
809,0.77783394,0.861438
810,0.7762776,0.8613507
811,0.7758452,0.861265
812,0.7773983,0.8611849
813,0.7765992,0.8611079
814,0.77736217,0.86102694
815,0.7773802,0.86093503
816,0.7723908,0.86083096
817,0.77538323,0.8607195
818,0.77777576,0.8606024
819,0.7778471,0.8604844
820,0.78069973,0.86036617
821,0.7814503,0.8602465
822,0.78388023,0.8601279
823,0.78376913,0.86001366
824,0.7810114,0.8599089
825,0.7808941,0.859821
826,0.78109187,0.85975236
827,0.78095293,0.85970163
828,0.7800594,0.85966945
829,0.78044385,0.8596532
830,0.79031163,0.8596441
831,0.7886932,0.85963535
832,0.78929156,0.859629
833,0.7843444,0.85962677
834,0.78222847,0.85962653
835,0.7851854,0.8596266
836,0.78242224,0.8596239
837,0.784614,0.85961485
838,0.7890008,0.85959476
839,0.7922387,0.85956025
840,0.79180914,0.8595074
841,0.7960729,0.8594305
842,0.7974675,0.8593373
843,0.79920787,0.8592302
844,0.79938203,0.8591113
845,0.7980258,0.85898924
846,0.79803604,0.8588645
847,0.78788424,0.85872537
848,0.78854305,0.8585572
849,0.7953768,0.858356
850,0.793976,0.85812753
851,0.8020385,0.8578763
852,0.8044739,0.8576047
853,0.80200905,0.85731775
854,0.8026903,0.85702205
855,0.80641294,0.8567259
856,0.8030302,0.856431
857,0.8033255,0.85613585
858,0.80591077,0.8558411
859,0.804396,0.85554695
860,0.80600405,0.85525703
861,0.80150366,0.85497683
862,0.8035714,0.8547135
863,0.794336,0.85447717
864,0.793761,0.85427564
865,0.7925463,0.85410595
866,0.794107,0.85395366
867,0.79727364,0.85381144
868,0.79870206,0.8536758
869,0.79742783,0.8535433
870,0.79695016,0.85341996
871,0.7957788,0.85331374
872,0.78817415,0.8532285
873,0.78914005,0.8531653
874,0.7911007,0.85311717
875,0.78931063,0.85307646
876,0.78901416,0.8530348
877,0.789109,0.8529871
878,0.7920161,0.85293293
879,0.79530746,0.85287
880,0.79639024,0.8527983
881,0.7989459,0.8527183
882,0.8000045,0.8526299
883,0.7987981,0.8525367
884,0.79953974,0.8524421
885,0.80092686,0.85234934
886,0.8028514,0.85225827
887,0.80636096,0.8521643
888,0.8112624,0.8520625
889,0.80840045,0.85195476
890,0.81292254,0.851849
891,0.8164032,0.85174924
892,0.818522,0.8516617
893,0.8163497,0.85159427
894,0.8165436,0.8515455
895,0.81831187,0.8515093
896,0.816389,0.8514822
897,0.81531125,0.851458
898,0.8155999,0.85143536
899,0.81531423,0.8514163
900,0.81577307,0.8514056
901,0.8149281,0.85140705
902,0.81223536,0.85141945
903,0.81308293,0.8514413
904,0.8146073,0.8514705
905,0.8138147,0.85150844
906,0.81024885,0.8515542
907,0.80883765,0.8516042
908,0.8049523,0.8516548
909,0.80932623,0.85170275
910,0.8049968,0.8517483
911,0.8084164,0.85179275
912,0.8100107,0.8518362
913,0.8105963,0.8518793
914,0.813365,0.85192126
915,0.8135645,0.8519619
916,0.8188692,0.85199976
917,0.821472,0.8520281
918,0.8198762,0.85204315
919,0.8226943,0.8520476
920,0.8286693,0.85204774
921,0.829892,0.85204774
922,0.8325303,0.85204774
923,0.8351949,0.85204786
924,0.83716065,0.8520479
925,0.8357449,0.852048
926,0.8397574,0.8520481
927,0.84189063,0.8520481
928,0.8416478,0.85204816
929,0.84321594,0.852046
930,0.8442428,0.85203695
931,0.8509469,0.8520143
932,0.85246706,0.85197234
933,0.8502536,0.85190696
934,0.857254,0.85181385
935,0.8499279,0.85169774
936,0.85768205,0.8515644
937,0.85619164,0.8514111
938,0.86104614,0.8512376
939,0.857579,0.85104734
940,0.85972327,0.85084176
941,0.85896474,0.8506219
942,0.8678162,0.85038596
943,0.87035495,0.85013765
944,0.8716576,0.849879
945,0.8670369,0.8496084
946,0.87406725,0.8493266
947,0.8712929,0.84903973
948,0.8753852,0.84875375
949,0.87568337,0.8484691
950,0.8781736,0.84818316
951,0.8844612,0.8478964
952,0.8877829,0.8476165
953,0.8806518,0.8473496
954,0.88247204,0.8470976
955,0.87534016,0.84686327
956,0.8744395,0.84665626
957,0.8741215,0.84648496
958,0.8696964,0.8463514
959,0.8747649,0.84624624
960,0.87249297,0.84615993
961,0.872454,0.84609395
962,0.8731192,0.84604806
963,0.87220913,0.8460192
964,0.86606234,0.84600544
965,0.86662406,0.84600586
966,0.8650599,0.8460205
967,0.85762644,0.8460453
968,0.8540719,0.8460792
969,0.84629726,0.8461247
970,0.8453319,0.8461811
971,0.8429518,0.8462426
972,0.83785105,0.84630316
973,0.8427567,0.8463623
974,0.84663326,0.8464229
975,0.84743077,0.8464842
976,0.84219915,0.8465387
977,0.8458655,0.8465821
978,0.8419163,0.84661645
979,0.8501296,0.84664375
980,0.85004026,0.8466576
981,0.8569059,0.8466475
982,0.8532122,0.8466098
983,0.853913,0.8465465
984,0.86025,0.8464653
985,0.85931605,0.84637564
986,0.8583982,0.8462753
987,0.8579597,0.8461571
988,0.8597953,0.8460171
989,0.8538783,0.8458595
990,0.85701483,0.8456935
991,0.8524851,0.845525
992,0.8597099,0.8453534
993,0.8584985,0.8451765
994,0.857961,0.84499025
995,0.8609856,0.84479266
996,0.859904,0.84458333
997,0.8561762,0.844361
998,0.85719585,0.8441269
999,0.85912853,0.84388596
1000,0.85845596,0.84364253
1001,0.86285335,0.84339494
1002,0.86442345,0.8431404
1003,0.85968477,0.842879
1004,0.8646209,0.84261465
1005,0.86176467,0.8423534
1006,0.8651764,0.84210134
